              Started ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;           additional 
                      ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;                      
                      ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;                      
                      ;               _Total ;                   C: ;                   F: ;                   D: ;                   E: ;      HarddiskVolume1 ;                      
               28.900 ;               22.195 ;                0.000 ;               32.113 ;               13.707 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.183630345.json.gz 
               29.067 ;               22.189 ;                0.000 ;               32.113 ;               13.694 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.184632783.json.gz 
               29.233 ;               22.189 ;                0.000 ;               32.113 ;               13.694 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.185634960.json.gz 
               29.400 ;               22.189 ;                0.000 ;               32.113 ;               13.694 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.190637133.json.gz 
               29.567 ;               22.182 ;                0.000 ;               32.114 ;               13.676 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.191639219.json.gz 
               29.733 ;               22.179 ;                0.000 ;               32.114 ;               13.670 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.192641676.json.gz 
               29.900 ;               22.176 ;                0.000 ;               32.114 ;               13.664 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.193644065.json.gz 
               30.067 ;               22.173 ;                0.000 ;               32.114 ;               13.658 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.194646730.json.gz 
               30.233 ;               22.173 ;                0.000 ;               32.113 ;               13.657 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.195648773.json.gz 
               30.400 ;               22.171 ;                0.000 ;               32.110 ;               13.657 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.200651451.json.gz 
               30.567 ;               22.160 ;                0.000 ;               32.114 ;               13.627 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.201653603.json.gz 
               30.733 ;               22.149 ;                0.000 ;               32.095 ;               13.621 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.203158649.json.gz 
               30.917 ;               22.151 ;                0.000 ;               32.099 ;               13.621 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.204209175.json.gz 
               31.083 ;               22.159 ;                0.000 ;               32.117 ;               13.621 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.205211538.json.gz 
               31.250 ;               22.159 ;                0.000 ;               32.117 ;               13.621 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.210214022.json.gz 
               31.417 ;               22.156 ;                0.000 ;               32.117 ;               13.614 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.211216172.json.gz 
               31.583 ;               22.145 ;                0.000 ;               32.117 ;               13.590 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.212218477.json.gz 
               31.750 ;               22.145 ;                0.000 ;               32.117 ;               13.590 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.213220443.json.gz 
               31.917 ;               22.145 ;                0.000 ;               32.117 ;               13.590 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.214222964.json.gz 
               32.100 ;               22.143 ;                0.000 ;               32.117 ;               13.584 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.215224473.json.gz 
               32.267 ;               22.143 ;                0.000 ;               32.117 ;               13.584 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.220226971.json.gz 
               32.433 ;               22.129 ;                0.000 ;               32.117 ;               13.553 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.221229365.json.gz 
               32.600 ;               22.126 ;                0.000 ;               32.117 ;               13.547 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.222231486.json.gz 
               32.767 ;               22.118 ;                0.000 ;               32.117 ;               13.529 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.223233942.json.gz 
               32.933 ;               22.118 ;                0.000 ;               32.117 ;               13.529 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.224236201.json.gz 
               33.100 ;               22.118 ;                0.000 ;               32.117 ;               13.529 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.225238386.json.gz 
               33.267 ;               22.116 ;                0.000 ;               32.117 ;               13.522 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.230240136.json.gz 
               33.433 ;               22.116 ;                0.000 ;               32.117 ;               13.522 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.231242343.json.gz 
               33.600 ;               22.110 ;                0.000 ;               32.117 ;               13.510 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.232244674.json.gz 
               33.767 ;               22.108 ;                0.000 ;               32.117 ;               13.504 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.233246843.json.gz 
               33.933 ;               22.108 ;                0.000 ;               32.117 ;               13.504 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.234248898.json.gz 
               34.100 ;               22.108 ;                0.000 ;               32.117 ;               13.504 ;               51.197 ;               94.983 ; Dbmsys.2018.10.24.235251369.json.gz 
               34.267 ;               22.325 ;                0.000 ;               32.621 ;               13.498 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.000253410.json.gz 
               34.433 ;               22.334 ;                0.000 ;               32.647 ;               13.492 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.001255737.json.gz 
               34.600 ;               22.328 ;                0.000 ;               32.647 ;               13.480 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.002258157.json.gz 
               34.767 ;               22.326 ;                0.000 ;               32.647 ;               13.473 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.003300367.json.gz 
               34.933 ;               22.326 ;                0.000 ;               32.647 ;               13.473 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.004302277.json.gz 
               35.100 ;               22.326 ;                0.000 ;               32.647 ;               13.473 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.005304671.json.gz 
               35.267 ;               22.326 ;                0.000 ;               32.647 ;               13.473 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.010306982.json.gz 
               35.433 ;               22.326 ;                0.000 ;               32.647 ;               13.473 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.011308886.json.gz 
               35.600 ;               22.323 ;                0.000 ;               32.647 ;               13.467 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.012310852.json.gz 
               35.767 ;               22.320 ;                0.000 ;               32.647 ;               13.461 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.013313044.json.gz 
               35.933 ;               22.320 ;                0.000 ;               32.647 ;               13.461 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.014315133.json.gz 
               36.100 ;               22.318 ;                0.000 ;               32.647 ;               13.455 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.015317159.json.gz 
               36.267 ;               22.315 ;                0.000 ;               32.647 ;               13.449 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.020318782.json.gz 
               36.433 ;               22.309 ;                0.000 ;               32.647 ;               13.436 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.021320178.json.gz 
               36.600 ;               22.309 ;                0.000 ;               32.647 ;               13.436 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.022322195.json.gz 
               36.767 ;               22.309 ;                0.000 ;               32.647 ;               13.436 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.023324133.json.gz 
               36.933 ;               22.309 ;                0.000 ;               32.647 ;               13.436 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.024325933.json.gz 
               37.100 ;               22.309 ;                0.000 ;               32.647 ;               13.436 ;               51.197 ;               94.983 ; Dbmsys.2018.10.25.025328209.json.gz 
